stat;hard;koef_hard;line;public;prest;p2;p1_1;p1_2;punkt;fs1r64;fs1r64_05n;fs1r64_05x;fs1r64_06n;fs1r64_06x;fs1r64_09n;fs1r64_09x;fs1r64_12n;fs1r64_12x;fs1r64_11n;fs1r64_11x;fs1r64_01n;fs1r64_01x;fs1r65_o;fs1r65_n;fs1r65_02n;fs1r65_02x;d_izm;DATE_VERSION
ст.123;1;2130;1;1;1;1230001;Понуждение к половому сношениюЬ мужеложствуЬ лесбиянству или иным действиям сексуального характера;ЖыныстыK Kатынас жасауCаЬ еркек пен еркектS жыныстыK Kатынас жасауынаЬ ‰йел мен ‰йелдS жыныстыK Kа;;05,06,09,11,01;;1000;;1000;;400;;;;1;;1;;;;;24.11.2022;24.11.2022
ст.123;1;2130;1;1;1;1230001;Понуждение к половому сношениюЬ мужеложствуЬ лесбиянству или иным действиям сексуального характера;ЖыныстыK Kатынас жасауCаЬ еркек пен еркектS жыныстыK Kатынас жасауынаЬ ‰йел мен ‰йелдS жыныстыK Kа;;05,06,09,11,01;;1000;;1000;;400;;;;1;;1;;;;;01.01.2023;01.01.2023
ст.123;1;2130;1;1;1;1230001;Понуждение к половому сношениюЬ мужеложствуЬ лесбиянству или иным действиям сексуального характера;ЖыныстыK Kатынас жасауCаЬ еркек пен еркектS жыныстыK Kатынас жасауынаЬ ‰йел мен ‰йелдS жыныстыK Kа;;05,06,09,11,01;;1000;;1000;;400;;;;1;;1;;;;;27.02.2023;27.02.2023
ст.123;1;2130;1;1;1;1230001;Понуждение к половому сношениюЬ мужеложствуЬ лесбиянству или иным действиям сексуального характера;ЖыныстыK Kатынас жасауCаЬ еркек пен еркектS жыныстыK Kатынас жасауынаЬ ‰йел мен ‰йелдS жыныстыK Kа;;05,06,09,11,01;;1000;;1000;;400;;;;1;;1;;;;;07.03.2023;07.03.2023
ст.123;1;2130;1;1;1;1230001;Понуждение к половому сношениюЬ мужеложствуЬ лесбиянству или иным действиям сексуального характера;ЖыныстыK Kатынас жасауCаЬ еркек пен еркектS жыныстыK Kатынас жасауынаЬ ‰йел мен ‰йелдS жыныстыK Kа;;05,06,09,11,01;;1000;;1000;;400;;;;1;;1;;;;;14.03.2023;14.03.2023
ст.123;1;2130;1;1;1;1230001;Понуждение к половому сношениюЬ мужеложствуЬ лесбиянству или иным действиям сексуального характера;ЖыныстыK Kатынас жасауCаЬ еркек пен еркектS жыныстыK Kатынас жасауынаЬ ‰йел мен ‰йелдS жыныстыK Kа;;05,06,09,11,01;;1000;;1000;;400;;;;1;;1;;;;;20.05.2023;20.05.2023
ст.123;1;2130;1;1;1;1230001;Понуждение к половому сношениюЬ мужеложствуЬ лесбиянству или иным действиям сексуального характера;ЖыныстыK Kатынас жасауCаЬ еркек пен еркектS жыныстыK Kатынас жасауынаЬ ‰йел мен ‰йелдS жыныстыK Kа;;05,06,09,11,01;;1000;;1000;;400;;;;1;;1;;;;;12.07.2023;12.07.2023
ст.123;1;2130;1;1;1;1230001;Понуждение к половому сношениюЬ мужеложствуЬ лесбиянству или иным действиям сексуального характера;ЖыныстыK Kатынас жасауCаЬ еркек пен еркектS жыныстыK Kатынас жасауынаЬ ‰йел мен ‰йелдS жыныстыK Kа;;05,06,09,11,01;;1000;;1000;;400;;;;1;;1;;;;;10.09.2023;10.09.2023
ст.123;1;2130;1;1;1;1230001;Понуждение к половому сношениюЬ мужеложствуЬ лесбиянству или иным действиям сексуального характера;ЖыныстыK Kатынас жасауCаЬ еркек пен еркектS жыныстыK Kатынас жасауынаЬ ‰йел мен ‰йелдS жыныстыK Kа;;05,06,09,11,01;;1000;;1000;;400;;;;1;;1;;;;;12.09.2023;12.09.2023
ст.123;1;2130;1;1;1;1230001;Понуждение к половому сношениюЬ мужеложствуЬ лесбиянству или иным действиям сексуального характера;ЖыныстыK Kатынас жасауCаЬ еркек пен еркектS жыныстыK Kатынас жасауынаЬ ‰йел мен ‰йелдS жыныстыK Kа;;05,06,09,11,01;;1000;;1000;;400;;;;1;;1;;;;;19.04.2024;19.04.2024
ст.123;1;2130;1;1;1;1230001;Понуждение к половому сношениюЬ мужеложствуЬ лесбиянству или иным действиям сексуального характера;ЖыныстыK Kатынас жасауCаЬ еркек пен еркектS жыныстыK Kатынас жасауынаЬ ‰йел мен ‰йелдS жыныстыK Kа;;05,06,09,11,01;;1000;;1000;;400;;;;1;;1;;;;;16.06.2024;16.06.2024
ст.123;1;2130;1;1;1;1230001;Понуждение к половому сношениюЬ мужеложствуЬ лесбиянству или иным действиям сексуального характера;ЖыныстыK Kатынас жасауCаЬ еркек пен еркектS жыныстыK Kатынас жасауынаЬ ‰йел мен ‰йелдS жыныстыK Kа;;05,06,09,11,01;;1000;;1000;;400;;;;1;;1;;;;;20.06.2024;20.06.2024
ст.123;1;2130;1;1;1;1230001;Понуждение к половому сношениюЬ мужеложствуЬ лесбиянству или иным действиям сексуального характера;ЖыныстыK Kатынас жасауCаЬ еркек пен еркектS жыныстыK Kатынас жасауынаЬ ‰йел мен ‰йелдS жыныстыK Kа;;05,06,09,11,01;;1000;;1000;;400;;;;1;;1;;;;;17.07.2024;17.07.2024
ст.123;1;2130;1;1;1;1230001;Понуждение к половому сношениюЬ мужеложствуЬ лесбиянству или иным действиям сексуального характера;ЖыныстыK Kатынас жасауCаЬ еркек пен еркектS жыныстыK Kатынас жасауынаЬ ‰йел мен ‰йелдS жыныстыK Kа;;05,06,09,11,01;;1000;;1000;;400;;;;1;;1;;;;;20.08.2024;20.08.2024
ст.123;1;2130;1;1;1;1230001;Понуждение к половому сношениюЬ мужеложствуЬ лесбиянству или иным действиям сексуального характера;ЖыныстыK Kатынас жасауCаЬ еркек пен еркектS жыныстыK Kатынас жасауынаЬ ‰йел мен ‰йелдS жыныстыK Kа;;05,06,09,11,01;;1000;;1000;;400;;;;1;;1;;;;;05.09.2024;05.09.2024
ст.123;1;2130;1;1;1;1230001;Понуждение к половому сношениюЬ мужеложствуЬ лесбиянству или иным действиям сексуального характера;ЖыныстыK Kатынас жасауCаЬ еркек пен еркектS жыныстыK Kатынас жасауынаЬ ‰йел мен ‰йелдS жыныстыK Kа;;05,06,09,11,01;;1000;;1000;;400;;;;1;;1;;;;;09.09.2024;09.09.2024
ст.123;1;2130;1;1;1;1230001;Понуждение к половому сношениюЬ мужеложствуЬ лесбиянству или иным действиям сексуального характера;ЖыныстыK Kатынас жасауCаЬ еркек пен еркектS жыныстыK Kатынас жасауынаЬ ‰йел мен ‰йелдS жыныстыK Kа;;05,06,09,11,01;;1000;;1000;;400;;;;1;;1;;;;;01.01.2025;01.01.2025
ст.123;1;2130;1;1;1;1230001;Понуждение к половому сношениюЬ мужеложствуЬ лесбиянству или иным действиям сексуального характера;ЖыныстыK Kатынас жасауCаЬ еркек пен еркектS жыныстыK Kатынас жасауынаЬ ‰йел мен ‰йелдS жыныстыK Kа;;05,06,09,11,01;;1000;;1000;;400;;;;1;;1;;;;;07.03.2025;07.03.2025
ст.123;1;2130;1;1;1;1230001;Понуждение к половому сношениюЬ мужеложствуЬ лесбиянству или иным действиям сексуального характера;ЖыныстыK Kатынас жасауCаЬ еркек пен еркектS жыныстыK Kатынас жасауынаЬ ‰йел мен ‰йелдS жыныстыK Kа;;05,06,09,11,01;;1000;;1000;;400;;;;1;;1;;;;;06.04.2025;06.04.2025
ст.139;1;2560;;2;1;1390001;Неисполнение обязанностей по уплате средств на содержание детейЬ уклонение от уплаты средств на содержание нетрудоспособных родителейЬ нетрудоспособного супруга ШсупругиЩ;Балаларын к_тпЭбаCауCа арналCан Kаражатты т™леу ж™нндег мндеттерд орындамауЬ еSбекке Kаблетсз атаЭаналарынЬ еSбекке Kаблетсз жaбайын ШзайыбынЩ к_тпЭбаCуCа арналCан Kаражатты т™леуден жалтару;;09,11,01;;;;;;600;;;;2;;2;;;;;01.01.2020;01.01.2020
ст.139;1;2560;;2;1;1390001;Неисполнение обязанностей по уплате средств на содержание детейЬ уклонение от уплаты средств на содержание нетрудоспособных родителейЬ нетрудоспособного супруга ШсупругиЩ;Балаларын к_тпЭбаCауCа арналCан Kаражатты т™леу ж™нндег мндеттерд орындамауЬ еSбекке Kаблетсз атаЭаналарынЬ еSбекке Kаблетсз жaбайын ШзайыбынЩ к_тпЭбаCуCа арналCан Kаражатты т™леуден жалтару;;09,11,01;;;;;;600;;;;2;;2;;;;;04.05.2020;04.05.2020
ст.139;1;2560;;2;1;1390001;Неисполнение обязанностей по уплате средств на содержание детейЬ уклонение от уплаты средств на содержание нетрудоспособных родителейЬ нетрудоспособного супруга ШсупругиЩ;Балаларын к_тпЭбаCауCа арналCан Kаражатты т™леу ж™нндег мндеттерд орындамауЬ еSбекке Kаблетсз атаЭаналарынЬ еSбекке Kаблетсз жaбайын ШзайыбынЩ к_тпЭбаCуCа арналCан Kаражатты т™леуден жалтару;;09,11,01;;;;;;600;;;;2;;2;;;;;25.05.2020;25.05.2020
